"","id","release_year_movie","age_rating_movie","rotten_tomatoes_movie","tomato_category_movie","netflix_movie","hulu_movie","prime_video_movie","disney_movie","all_platforms_movie"
"384",2115,2021,"18+",51,"rotten","netflix_film","","","","netflix_film"
"385",2125,2020,"unknown",51,"rotten","netflix_film","","","","netflix_film"
"386",2129,2020,"unknown",51,"rotten","netflix_film","","","","netflix_film"
"387",2137,2020,"18+",51,"rotten","netflix_film","","","","netflix_film"
"388",2148,2021,"all",50,"rotten","netflix_film","","","","netflix_film"
"389",2153,2021,"unknown",50,"rotten","netflix_film","","","","netflix_film"
"390",2160,2021,"unknown",50,"rotten","netflix_film","","","","netflix_film"
"391",2166,2020,"unknown",50,"rotten","netflix_film","","","","netflix_film"
"392",2170,2021,"unknown",50,"rotten","netflix_film","","","","netflix_film"
"393",2173,2020,"unknown",50,"rotten","netflix_film","","prime_video_film","","multi_platform_film"
"394",2177,2020,"18+",50,"rotten","netflix_film","","","","netflix_film"
"395",2194,2020,"unknown",50,"rotten","netflix_film","","","","netflix_film"
"396",2198,2020,"18+",50,"rotten","netflix_film","","","","netflix_film"
"397",2204,2021,"unknown",50,"rotten","netflix_film","","","","netflix_film"
"398",2212,2020,"13+",50,"rotten","netflix_film","","","","netflix_film"
"399",2213,2020,"unknown",50,"rotten","netflix_film","","","","netflix_film"
"400",2216,2020,"16+",50,"rotten","netflix_film","","","","netflix_film"
"401",2218,2020,"18+",50,"rotten","netflix_film","","","","netflix_film"
"402",2228,2021,"unknown",50,"rotten","netflix_film","","","","netflix_film"
"403",2233,2020,"unknown",50,"rotten","netflix_film","","","","netflix_film"
"404",2234,2020,"unknown",50,"rotten","netflix_film","","","","netflix_film"
"405",2239,2020,"18+",50,"rotten","netflix_film","","","","netflix_film"
"406",2242,2020,"18+",50,"rotten","netflix_film","","","","netflix_film"
"407",2258,2021,"unknown",50,"rotten","netflix_film","","","","netflix_film"
"408",2260,2020,"unknown",49,"rotten","netflix_film","hulu_film","","","multi_platform_film"
"409",2263,2021,"unknown",49,"rotten","netflix_film","","","","netflix_film"
"410",2269,2020,"unknown",49,"rotten","netflix_film","","","","netflix_film"
"411",2276,2021,"16+",49,"rotten","netflix_film","","","","netflix_film"
"412",2282,2021,"unknown",49,"rotten","netflix_film","","","","netflix_film"
"413",2285,2020,"13+",49,"rotten","netflix_film","","","","netflix_film"
"414",2295,2021,"unknown",49,"rotten","netflix_film","","","","netflix_film"
"415",2303,2021,"18+",49,"rotten","netflix_film","","","","netflix_film"
"416",2304,2020,"18+",49,"rotten","netflix_film","","","","netflix_film"
"417",2316,2021,"unknown",49,"rotten","netflix_film","","","","netflix_film"
"418",2322,2021,"unknown",49,"rotten","netflix_film","","","","netflix_film"
"419",2325,2020,"unknown",49,"rotten","netflix_film","","","","netflix_film"
"420",2329,2021,"unknown",49,"rotten","netflix_film","","","","netflix_film"
"421",2333,2021,"unknown",49,"rotten","netflix_film","","","","netflix_film"
"422",2338,2020,"unknown",49,"rotten","netflix_film","","","","netflix_film"
"423",2345,2021,"unknown",49,"rotten","netflix_film","","","","netflix_film"
"424",2346,2021,"unknown",49,"rotten","netflix_film","","","","netflix_film"
"425",2350,2020,"unknown",49,"rotten","netflix_film","","","","netflix_film"
"426",2352,2020,"unknown",49,"rotten","netflix_film","","","","netflix_film"
"427",2353,2020,"18+",49,"rotten","netflix_film","","","","netflix_film"
"428",2362,2021,"7+",49,"rotten","netflix_film","","","","netflix_film"
"429",2364,2020,"unknown",49,"rotten","netflix_film","","prime_video_film","","multi_platform_film"
"430",2369,2020,"all",49,"rotten","netflix_film","","","","netflix_film"
"431",2374,2021,"unknown",48,"rotten","netflix_film","","","","netflix_film"
"432",2381,2021,"unknown",48,"rotten","netflix_film","","","","netflix_film"
"433",2382,2020,"18+",48,"rotten","netflix_film","","","","netflix_film"
"434",2383,2021,"unknown",48,"rotten","netflix_film","","","","netflix_film"
"435",2386,2020,"unknown",48,"rotten","netflix_film","","","","netflix_film"
"436",2388,2020,"18+",48,"rotten","netflix_film","","","","netflix_film"
"437",2389,2021,"unknown",48,"rotten","netflix_film","","","","netflix_film"
"438",2392,2020,"unknown",48,"rotten","netflix_film","","","","netflix_film"
"439",2393,2020,"18+",48,"rotten","netflix_film","","","","netflix_film"
"440",2398,2020,"unknown",48,"rotten","netflix_film","","","","netflix_film"
"441",2407,2020,"18+",48,"rotten","netflix_film","","","","netflix_film"
"442",2408,2021,"unknown",48,"rotten","netflix_film","","","","netflix_film"
"443",2414,2021,"unknown",48,"rotten","netflix_film","","","","netflix_film"
"444",2415,2021,"7+",48,"rotten","netflix_film","","","","netflix_film"
"445",2432,2020,"unknown",48,"rotten","netflix_film","","","","netflix_film"
"446",2436,2020,"all",48,"rotten","netflix_film","","","","netflix_film"
"447",2440,2021,"13+",48,"rotten","netflix_film","","","","netflix_film"
"448",2445,2020,"unknown",48,"rotten","netflix_film","","","","netflix_film"
"449",2455,2020,"unknown",48,"rotten","netflix_film","","","","netflix_film"
"450",2463,2020,"unknown",48,"rotten","netflix_film","","","","netflix_film"
"451",2467,2020,"unknown",48,"rotten","netflix_film","","","","netflix_film"
"452",2485,2020,"unknown",47,"rotten","netflix_film","","","","netflix_film"
"453",2494,2020,"7+",47,"rotten","netflix_film","","","","netflix_film"
"454",2497,2020,"16+",47,"rotten","netflix_film","","","","netflix_film"
"455",2501,2020,"unknown",47,"rotten","netflix_film","","","","netflix_film"
"456",2508,2020,"7+",47,"rotten","netflix_film","","","","netflix_film"
"457",2516,2020,"unknown",47,"rotten","netflix_film","","","","netflix_film"
"458",2522,2021,"unknown",47,"rotten","netflix_film","","","","netflix_film"
"459",2524,2020,"18+",47,"rotten","netflix_film","","","","netflix_film"
"460",2527,2020,"16+",47,"rotten","netflix_film","","","","netflix_film"
"461",2528,2020,"7+",47,"rotten","netflix_film","","","","netflix_film"
"462",2535,2020,"unknown",47,"rotten","netflix_film","","","","netflix_film"
"463",2537,2020,"unknown",47,"rotten","netflix_film","","","","netflix_film"
"464",2548,2020,"unknown",47,"rotten","netflix_film","","","","netflix_film"
"465",2560,2020,"unknown",47,"rotten","netflix_film","","","","netflix_film"
"466",2561,2020,"unknown",47,"rotten","netflix_film","","","","netflix_film"
"467",2566,2020,"unknown",47,"rotten","netflix_film","","","","netflix_film"
"468",2568,2021,"unknown",47,"rotten","netflix_film","","","","netflix_film"
"469",2573,2020,"unknown",47,"rotten","netflix_film","","","","netflix_film"
"470",2574,2020,"unknown",47,"rotten","netflix_film","","","","netflix_film"
"471",2576,2020,"unknown",46,"rotten","netflix_film","","","","netflix_film"
"472",2577,2020,"unknown",46,"rotten","netflix_film","","","","netflix_film"
"473",2578,2020,"unknown",46,"rotten","netflix_film","","","","netflix_film"
"474",2580,2020,"unknown",46,"rotten","netflix_film","","","","netflix_film"
"475",2588,2020,"18+",46,"rotten","netflix_film","","","","netflix_film"
"476",2600,2020,"unknown",46,"rotten","netflix_film","","","","netflix_film"
"477",2614,2021,"all",46,"rotten","netflix_film","","","","netflix_film"
"478",2619,2021,"unknown",46,"rotten","netflix_film","","","","netflix_film"
"479",2622,2020,"unknown",46,"rotten","netflix_film","","","","netflix_film"
"480",2626,2020,"unknown",46,"rotten","netflix_film","","","","netflix_film"
"481",2627,2021,"unknown",46,"rotten","netflix_film","","","","netflix_film"
"482",2635,2020,"all",46,"rotten","netflix_film","","","","netflix_film"
"483",2639,2020,"16+",46,"rotten","netflix_film","","","","netflix_film"
"484",2642,2020,"18+",46,"rotten","netflix_film","","","","netflix_film"
"485",2644,2021,"unknown",46,"rotten","netflix_film","","","","netflix_film"
"486",2647,2021,"unknown",46,"rotten","netflix_film","","","","netflix_film"
"487",2665,2020,"unknown",46,"rotten","netflix_film","","","","netflix_film"
"488",2668,2020,"16+",46,"rotten","netflix_film","","","","netflix_film"
"489",2675,2020,"unknown",46,"rotten","netflix_film","","","","netflix_film"
"490",2676,2020,"unknown",46,"rotten","netflix_film","","","","netflix_film"
"491",2680,2020,"18+",46,"rotten","netflix_film","","","","netflix_film"
"492",2691,2021,"unknown",46,"rotten","netflix_film","","","","netflix_film"
"493",2696,2020,"16+",46,"rotten","netflix_film","","","","netflix_film"
"494",2704,2020,"18+",45,"rotten","netflix_film","","","","netflix_film"
"495",2714,2020,"18+",45,"rotten","netflix_film","","","","netflix_film"
"496",2718,2020,"18+",45,"rotten","netflix_film","","","","netflix_film"
"497",2723,2021,"unknown",45,"rotten","netflix_film","","","","netflix_film"
"498",2725,2021,"unknown",45,"rotten","netflix_film","","","","netflix_film"
"499",2726,2020,"unknown",45,"rotten","netflix_film","","","","netflix_film"
"500",2732,2021,"unknown",45,"rotten","netflix_film","","","","netflix_film"
"501",2735,2020,"18+",45,"rotten","netflix_film","","","","netflix_film"
"502",2740,2021,"unknown",45,"rotten","netflix_film","","","","netflix_film"
"503",2745,2020,"unknown",45,"rotten","netflix_film","","","","netflix_film"
"504",2750,2020,"unknown",45,"rotten","netflix_film","","","","netflix_film"
"505",2751,2020,"all",45,"rotten","netflix_film","","","","netflix_film"
"506",2752,2021,"18+",45,"rotten","netflix_film","","","","netflix_film"
"507",2755,2020,"unknown",45,"rotten","netflix_film","","","","netflix_film"
"508",2757,2021,"16+",45,"rotten","netflix_film","","","","netflix_film"
"509",2762,2020,"unknown",45,"rotten","netflix_film","","","","netflix_film"
"510",2768,2020,"unknown",45,"rotten","netflix_film","","","","netflix_film"
"511",2775,2020,"unknown",45,"rotten","netflix_film","","","","netflix_film"
"512",2783,2020,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"513",2785,2020,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"514",2793,2021,"16+",44,"rotten","netflix_film","","","","netflix_film"
"515",2799,2020,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"516",2802,2020,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"517",2805,2020,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"518",2809,2021,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"519",2812,2020,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"520",2816,2021,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"521",2820,2020,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"522",2822,2021,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"523",2824,2020,"all",44,"rotten","netflix_film","","","","netflix_film"
"524",2828,2021,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"525",2829,2020,"18+",44,"rotten","netflix_film","","","","netflix_film"
"526",2830,2020,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"527",2832,2021,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"528",2834,2021,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"529",2835,2020,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"530",2841,2020,"18+",44,"rotten","netflix_film","","","","netflix_film"
"531",2842,2020,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"532",2851,2020,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"533",2852,2021,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"534",2855,2020,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"535",2857,2020,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"536",2868,2020,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"537",2871,2020,"18+",44,"rotten","netflix_film","","","","netflix_film"
"538",2880,2020,"unknown",44,"rotten","netflix_film","","","","netflix_film"
"539",2891,2020,"7+",43,"rotten","netflix_film","","","","netflix_film"
"540",2895,2020,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"541",2907,2020,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"542",2908,2020,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"543",2911,2020,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"544",2913,2020,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"545",2919,2021,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"546",2923,2020,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"547",2924,2020,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"548",2928,2021,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"549",2929,2020,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"550",2931,2020,"18+",43,"rotten","netflix_film","","","","netflix_film"
"551",2932,2020,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"552",2933,2020,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"553",2941,2021,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"554",2942,2021,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"555",2944,2020,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"556",2951,2020,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"557",2954,2020,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"558",2960,2020,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"559",2965,2021,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"560",2970,2020,"unknown",43,"rotten","netflix_film","","","","netflix_film"
"561",2973,2020,"18+",43,"rotten","netflix_film","","","","netflix_film"
"562",2977,2021,"16+",43,"rotten","netflix_film","","","","netflix_film"
"563",2994,2020,"unknown",42,"rotten","netflix_film","","","","netflix_film"
"564",2999,2020,"unknown",42,"rotten","netflix_film","","","","netflix_film"
"565",3006,2020,"unknown",42,"rotten","netflix_film","","","","netflix_film"
"566",3010,2020,"unknown",42,"rotten","netflix_film","","","","netflix_film"
"567",3015,2021,"unknown",42,"rotten","netflix_film","","","","netflix_film"
"568",3026,2020,"unknown",42,"rotten","netflix_film","","","","netflix_film"
"569",3031,2020,"unknown",42,"rotten","netflix_film","","","","netflix_film"
"570",3032,2020,"18+",42,"rotten","netflix_film","","","","netflix_film"
"571",3033,2020,"unknown",42,"rotten","netflix_film","","","","netflix_film"
"572",3043,2020,"unknown",42,"rotten","netflix_film","","","","netflix_film"
"573",3045,2020,"unknown",42,"rotten","netflix_film","","","","netflix_film"
"574",3063,2020,"unknown",42,"rotten","netflix_film","","","","netflix_film"
"575",3064,2020,"unknown",42,"rotten","netflix_film","","","","netflix_film"
"576",3066,2020,"unknown",42,"rotten","netflix_film","","","","netflix_film"
"577",3075,2020,"13+",41,"rotten","netflix_film","","","","netflix_film"
"578",3078,2020,"unknown",41,"rotten","netflix_film","","","","netflix_film"
"579",3094,2021,"unknown",41,"rotten","netflix_film","","","","netflix_film"
"580",3097,2020,"unknown",41,"rotten","netflix_film","","","","netflix_film"
"581",3104,2020,"unknown",41,"rotten","netflix_film","","","","netflix_film"
"582",3114,2020,"7+",41,"rotten","netflix_film","","","","netflix_film"
"583",3117,2020,"unknown",41,"rotten","netflix_film","","","","netflix_film"
"584",3119,2020,"all",41,"rotten","netflix_film","","","","netflix_film"
"585",3124,2020,"unknown",41,"rotten","netflix_film","","","","netflix_film"
"586",3132,2020,"unknown",41,"rotten","netflix_film","","","","netflix_film"
"587",3133,2020,"unknown",41,"rotten","netflix_film","","","","netflix_film"
"588",3143,2020,"unknown",41,"rotten","netflix_film","","","","netflix_film"
"589",3149,2020,"18+",41,"rotten","netflix_film","","","","netflix_film"
"590",3154,2021,"unknown",41,"rotten","netflix_film","","","","netflix_film"
"591",3173,2020,"unknown",40,"rotten","netflix_film","","","","netflix_film"
"592",3184,2020,"7+",40,"rotten","netflix_film","","","","netflix_film"
"593",3198,2020,"unknown",40,"rotten","netflix_film","","","","netflix_film"
"594",3209,2020,"all",40,"rotten","netflix_film","","","","netflix_film"
"595",3211,2021,"unknown",40,"rotten","netflix_film","","","","netflix_film"
"596",3230,2020,"unknown",40,"rotten","netflix_film","","","","netflix_film"
"597",3231,2020,"unknown",40,"rotten","netflix_film","","","","netflix_film"
"598",3232,2020,"unknown",40,"rotten","netflix_film","","","","netflix_film"
"599",3238,2020,"unknown",40,"rotten","netflix_film","","","","netflix_film"
"600",3239,2021,"unknown",40,"rotten","netflix_film","","","","netflix_film"
"601",3240,2021,"unknown",40,"rotten","netflix_film","","","","netflix_film"
"602",3242,2020,"unknown",40,"rotten","netflix_film","","","","netflix_film"
"603",3244,2020,"unknown",40,"rotten","netflix_film","","","","netflix_film"
"604",3245,2020,"unknown",40,"rotten","netflix_film","","","","netflix_film"
"605",3248,2020,"unknown",40,"rotten","netflix_film","","","","netflix_film"
"606",3253,2020,"all",39,"rotten","netflix_film","","","","netflix_film"
"607",3258,2020,"all",39,"rotten","netflix_film","","","","netflix_film"
"608",3259,2020,"7+",39,"rotten","netflix_film","","","","netflix_film"
"609",3268,2020,"7+",39,"rotten","netflix_film","","","","netflix_film"
"610",3271,2020,"unknown",39,"rotten","netflix_film","","","","netflix_film"
"611",3273,2020,"18+",39,"rotten","netflix_film","","","","netflix_film"
"612",3282,2020,"all",39,"rotten","netflix_film","","prime_video_film","","multi_platform_film"
"613",3283,2020,"unknown",39,"rotten","netflix_film","","","","netflix_film"
"614",3287,2021,"unknown",39,"rotten","netflix_film","","","","netflix_film"
"615",3289,2020,"16+",39,"rotten","netflix_film","","","","netflix_film"
"616",3295,2020,"unknown",39,"rotten","netflix_film","","","","netflix_film"
"617",3312,2020,"unknown",39,"rotten","netflix_film","","","","netflix_film"
"618",3323,2020,"unknown",39,"rotten","netflix_film","","","","netflix_film"
"619",3329,2020,"unknown",39,"rotten","netflix_film","","","","netflix_film"
"620",3330,2020,"all",39,"rotten","netflix_film","","","","netflix_film"
"621",3338,2020,"16+",39,"rotten","netflix_film","","","","netflix_film"
"622",3339,2020,"unknown",39,"rotten","netflix_film","","","","netflix_film"
"623",3346,2020,"7+",38,"rotten","netflix_film","","","","netflix_film"
"624",3350,2020,"unknown",38,"rotten","netflix_film","","","","netflix_film"
"625",3355,2020,"unknown",38,"rotten","netflix_film","","","","netflix_film"
"626",3368,2020,"unknown",38,"rotten","netflix_film","","","","netflix_film"
"627",3379,2020,"unknown",38,"rotten","netflix_film","","","","netflix_film"
"628",3384,2020,"unknown",38,"rotten","netflix_film","","","","netflix_film"
"629",3393,2020,"unknown",38,"rotten","netflix_film","","","","netflix_film"
"630",3406,2020,"unknown",37,"rotten","netflix_film","","","","netflix_film"
"631",3412,2020,"unknown",37,"rotten","netflix_film","","","","netflix_film"
"632",3419,2020,"unknown",37,"rotten","netflix_film","","","","netflix_film"
"633",3436,2020,"unknown",37,"rotten","netflix_film","","","","netflix_film"
"634",3440,2020,"all",37,"rotten","netflix_film","","","","netflix_film"
"635",3441,2020,"unknown",37,"rotten","netflix_film","","","","netflix_film"
"636",3455,2020,"18+",37,"rotten","netflix_film","","","","netflix_film"
"637",3463,2020,"18+",36,"rotten","netflix_film","","","","netflix_film"
"638",3466,2020,"unknown",36,"rotten","netflix_film","","","","netflix_film"
"639",3468,2021,"18+",36,"rotten","netflix_film","","","","netflix_film"
"640",3488,2020,"unknown",36,"rotten","netflix_film","","","","netflix_film"
"641",3491,2020,"unknown",36,"rotten","netflix_film","","","","netflix_film"
"642",3493,2020,"unknown",36,"rotten","netflix_film","","","","netflix_film"
"643",3509,2020,"unknown",36,"rotten","netflix_film","","","","netflix_film"
"644",3510,2020,"unknown",36,"rotten","netflix_film","","","","netflix_film"
"645",3514,2020,"unknown",35,"rotten","netflix_film","","","","netflix_film"
"646",3529,2020,"unknown",35,"rotten","netflix_film","","","","netflix_film"
"647",3530,2020,"unknown",35,"rotten","netflix_film","","","","netflix_film"
"648",3540,2020,"unknown",35,"rotten","netflix_film","","","","netflix_film"
"649",3560,2020,"unknown",34,"rotten","netflix_film","","","","netflix_film"
"650",3568,2020,"unknown",34,"rotten","netflix_film","","","","netflix_film"
"651",3572,2020,"unknown",34,"rotten","netflix_film","","","","netflix_film"
"652",3574,2021,"unknown",34,"rotten","netflix_film","","","","netflix_film"
"653",3581,2020,"unknown",34,"rotten","netflix_film","","","","netflix_film"
"654",3590,2020,"unknown",33,"rotten","netflix_film","","","","netflix_film"
"655",3593,2020,"unknown",33,"rotten","netflix_film","","","","netflix_film"
"656",3601,2020,"unknown",33,"rotten","netflix_film","","","","netflix_film"
"657",3602,2020,"unknown",32,"rotten","netflix_film","","","","netflix_film"
"658",3607,2020,"unknown",32,"rotten","netflix_film","","","","netflix_film"
"659",3617,2020,"unknown",31,"rotten","netflix_film","","","","netflix_film"
"660",3632,2021,"13+",24,"rotten","netflix_film","","","","netflix_film"
"661",3633,2021,"unknown",23,"rotten","netflix_film","","","","netflix_film"
"662",3634,2021,"unknown",21,"rotten","netflix_film","","","","netflix_film"
"663",3635,2021,"18+",20,"rotten","netflix_film","","","","netflix_film"
"664",3636,2020,"unknown",17,"rotten","netflix_film","","","","netflix_film"
"665",3637,2020,"unknown",17,"rotten","netflix_film","","","","netflix_film"
"666",3638,2021,"unknown",16,"rotten","netflix_film","","","","netflix_film"
"667",3639,2021,"unknown",15,"rotten","netflix_film","","","","netflix_film"
"668",3641,2020,"unknown",15,"rotten","netflix_film","","","","netflix_film"
"669",3644,2020,"7+",15,"rotten","netflix_film","","","","netflix_film"
"670",3645,2020,"unknown",14,"rotten","netflix_film","","","","netflix_film"
"671",3651,2020,"unknown",13,"rotten","netflix_film","","","","netflix_film"
"672",3660,2021,"unknown",12,"rotten","netflix_film","","","","netflix_film"
"673",3661,2020,"unknown",12,"rotten","netflix_film","","","","netflix_film"
"674",3670,2020,"unknown",12,"rotten","netflix_film","","","","netflix_film"
"675",3673,2020,"unknown",12,"rotten","netflix_film","","","","netflix_film"
"676",3681,2020,"unknown",10,"rotten","netflix_film","","","","netflix_film"
"677",3688,2020,"unknown",10,"rotten","netflix_film","","","","netflix_film"
"678",3713,2020,"13+",83,"certified_fresh","","hulu_film","",""," hulu_film"
"679",3719,2020,"18+",83,"certified_fresh","","hulu_film","",""," hulu_film"
"680",3738,2020,"18+",80,"certified_fresh","","hulu_film","",""," hulu_film"
"681",3742,2020,"18+",79,"certified_fresh","","hulu_film","",""," hulu_film"
"682",3746,2020,"unknown",79,"certified_fresh","","hulu_film","",""," hulu_film"
"683",3750,2021,"18+",79,"certified_fresh","","hulu_film","",""," hulu_film"
"684",3798,2021,"18+",75,"certified_fresh","","hulu_film","",""," hulu_film"
"685",3809,2020,"13+",74,"fresh","","hulu_film","",""," hulu_film"
"686",3814,2020,"unknown",74,"fresh","","hulu_film","",""," hulu_film"
"687",3824,2020,"7+",73,"fresh","","hulu_film","",""," hulu_film"
"688",3836,2021,"13+",73,"fresh","","hulu_film","",""," hulu_film"
"689",3850,2020,"7+",72,"fresh","","hulu_film","",""," hulu_film"
"690",3859,2021,"13+",72,"fresh","","hulu_film","",""," hulu_film"
"691",3877,2021,"unknown",71,"fresh","","hulu_film","",""," hulu_film"
"692",3896,2020,"18+",70,"fresh","","hulu_film","",""," hulu_film"
"693",3907,2021,"18+",70,"fresh","","hulu_film","",""," hulu_film"
"694",3916,2020,"18+",70,"fresh","","hulu_film","",""," hulu_film"
"695",3930,2021,"18+",69,"fresh","","hulu_film","",""," hulu_film"
"696",3931,2020,"7+",69,"fresh","","hulu_film","",""," hulu_film"
"697",3941,2020,"unknown",68,"fresh","","hulu_film","",""," hulu_film"
"698",3944,2021,"13+",68,"fresh","","hulu_film","",""," hulu_film"
"699",3960,2020,"18+",67,"fresh","","hulu_film","",""," hulu_film"
"700",3968,2020,"18+",67,"fresh","","hulu_film","",""," hulu_film"
"701",3969,2020,"13+",67,"fresh","","hulu_film","",""," hulu_film"
"702",3977,2020,"unknown",67,"fresh","","hulu_film","",""," hulu_film"
"703",3979,2021,"18+",67,"fresh","","hulu_film","",""," hulu_film"
"704",3987,2020,"18+",66,"fresh","","hulu_film","",""," hulu_film"
"705",3992,2020,"18+",66,"fresh","","hulu_film","",""," hulu_film"
"706",3994,2020,"18+",66,"fresh","","hulu_film","",""," hulu_film"
"707",4026,2020,"18+",65,"fresh","","hulu_film","",""," hulu_film"
"708",4034,2020,"13+",65,"fresh","","hulu_film","",""," hulu_film"
"709",4041,2020,"unknown",65,"fresh","","hulu_film","",""," hulu_film"
"710",4043,2021,"18+",65,"fresh","","hulu_film","",""," hulu_film"
"711",4045,2021,"18+",65,"fresh","","hulu_film","",""," hulu_film"
"712",4053,2020,"18+",64,"fresh","","hulu_film","",""," hulu_film"
"713",4055,2020,"18+",64,"fresh","","hulu_film","",""," hulu_film"
"714",4065,2020,"7+",64,"fresh","","hulu_film","",""," hulu_film"
"715",4068,2021,"13+",64,"fresh","","hulu_film","",""," hulu_film"
"716",4078,2021,"16+",64,"fresh","","hulu_film","",""," hulu_film"
"717",4079,2020,"18+",64,"fresh","","hulu_film","",""," hulu_film"
"718",4086,2020,"16+",64,"fresh","","hulu_film","",""," hulu_film"
